value,month,day,hour,minute,snow,snow_depth,min_temp,max_temp,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,TotalMinutes
-0.541173665,-1.256743186,0.508409821,-0.792504409,1.000194534,-0.11444239,-0.097080897,0.389102957,0.286232252,1.414516012,-0.001319284,-0.627316634,-1.291465434,-0.755906755
-0.044298529,-1.256743186,0.508409821,-0.648139546,-0.999805504,-0.11444239,-0.097080897,0.389102957,0.286232252,1.366308006,-0.367194444,-0.627316634,-1.291465434,-0.683771982
0.533216069,-1.256743186,0.508409821,-0.648139546,1.000194534,-0.11444239,-0.097080897,0.389102957,0.286232252,1.366308006,-0.367194444,-0.627316634,-1.291465434,-0.611637209
0.556316653,-1.256743186,0.508409821,-0.503774683,-0.999805504,-0.11444239,-0.097080897,0.389102957,0.286232252,1.224969281,-0.708135816,-0.627316634,-1.291465434,-0.539502436
0.501753924,-1.256743186,0.508409821,-0.503774683,1.000194534,-0.11444239,-0.097080897,0.389102957,0.286232252,1.224969281,-0.708135816,-0.627316634,-1.291465434,-0.467367663
0.371653703,-1.256743186,0.508409821,-0.35940982,-0.999805504,-0.11444239,-0.097080897,0.389102957,0.286232252,1.000131839,-1.00090881,-0.627316634,-1.291465434,-0.39523289
0.326444585,-1.256743186,0.508409821,-0.35940982,1.000194534,-0.11444239,-0.097080897,0.389102957,0.286232252,1.000131839,-1.00090881,-0.627316634,-1.291465434,-0.323098117
0.221003883,-1.256743186,0.508409821,-0.215044957,-0.999805504,-0.11444239,-0.097080897,0.389102957,0.286232252,0.70711798,-1.225561429,-0.627316634,-1.291465434,-0.250963344
0.271314971,-1.256743186,0.508409821,-0.215044957,1.000194534,-0.11444239,-0.097080897,0.389102957,0.286232252,0.70711798,-1.225561429,-0.627316634,-1.291465434,-0.178828571
0.20002912,-1.256743186,0.508409821,-0.070680093,-0.999805504,-0.11444239,-0.097080897,0.389102957,0.286232252,0.365896114,-1.366783969,-0.627316634,-1.291465434,-0.106693798
0.349828612,-1.256743186,0.508409821,-0.070680093,1.000194534,-0.11444239,-0.097080897,0.389102957,0.286232252,0.365896114,-1.366783969,-0.627316634,-1.291465434,-0.034559025
0.344159757,-1.256743186,0.508409821,0.07368477,-0.999805504,-0.11444239,-0.097080897,0.389102957,0.286232252,-0.000280053,-1.414952348,-0.627316634,-1.291465434,0.037575748
0.258134883,-1.256743186,0.508409821,0.07368477,1.000194534,-0.11444239,-0.097080897,0.389102957,0.286232252,-0.000280053,-1.414952348,-0.627316634,-1.291465434,0.109710521
0.188833131,-1.256743186,0.508409821,0.218049633,-0.999805504,-0.11444239,-0.097080897,0.389102957,0.286232252,-0.366456219,-1.366783969,-0.627316634,-1.291465434,0.181845294
0.218311177,-1.256743186,0.508409821,0.218049633,1.000194534,-0.11444239,-0.097080897,0.389102957,0.286232252,-0.366456219,-1.366783969,-0.627316634,-1.291465434,0.253980068
0.303060558,-1.256743186,0.508409821,0.362414496,-0.999805504,-0.11444239,-0.097080897,0.389102957,0.286232252,-0.707678085,-1.225561429,-0.627316634,-1.291465434,0.326114841
0.360032551,-1.256743186,0.508409821,0.362414496,1.000194534,-0.11444239,-0.097080897,0.389102957,0.286232252,-0.707678085,-1.225561429,-0.627316634,-1.291465434,0.398249614
0.288463257,-1.256743186,0.508409821,0.506779359,-0.999805504,-0.11444239,-0.097080897,0.389102957,0.286232252,-1.000691944,-1.00090881,-0.627316634,-1.291465434,0.470384387
0.038891918,-1.256743186,0.508409821,0.506779359,1.000194534,-0.11444239,-0.097080897,0.389102957,0.286232252,-1.000691944,-1.00090881,-0.627316634,-1.291465434,0.54251916
-0.218474097,-1.256743186,0.508409821,0.651144222,-0.999805504,-0.11444239,-0.097080897,0.389102957,0.286232252,-1.225529386,-0.708135816,-0.627316634,-1.291465434,0.614653933
-0.412774101,-1.256743186,0.508409821,0.651144222,1.000194534,-0.11444239,-0.097080897,0.389102957,0.286232252,-1.225529386,-0.708135816,-0.627316634,-1.291465434,0.686788706
0.082967265,-1.256743186,0.508409821,0.795509085,-0.999805504,-0.11444239,-0.097080897,0.389102957,0.286232252,-1.366868111,-0.367194444,-0.627316634,-1.291465434,0.758923479
0.560851737,-1.256743186,0.508409821,0.795509085,1.000194534,-0.11444239,-0.097080897,0.389102957,0.286232252,-1.366868111,-0.367194444,-0.627316634,-1.291465434,0.831058252
1.018186611,-1.256743186,0.508409821,0.939873949,-0.999805504,-0.11444239,-0.097080897,0.389102957,0.286232252,-1.415076118,-0.001319284,-0.627316634,-1.291465434,0.903193025
1.357892744,-1.256743186,0.508409821,0.939873949,1.000194534,-0.11444239,-0.097080897,0.389102957,0.286232252,-1.415076118,-0.001319284,-0.627316634,-1.291465434,0.975327798
1.479773125,-1.256743186,0.508409821,1.084238812,-0.999805504,-0.11444239,-0.097080897,0.389102957,0.286232252,-1.366868111,0.364555876,-0.627316634,-1.291465434,1.047462571
1.671522144,-1.256743186,0.508409821,1.084238812,1.000194534,-0.11444239,-0.097080897,0.389102957,0.286232252,-1.366868111,0.364555876,-0.627316634,-1.291465434,1.119597344
1.568065541,-1.256743186,0.508409821,1.228603675,-0.999805504,-0.11444239,-0.097080897,0.389102957,0.286232252,-1.225529386,0.705497248,-0.627316634,-1.291465434,1.191732117
1.466309595,-1.256743186,0.508409821,1.228603675,1.000194534,-0.11444239,-0.097080897,0.389102957,0.286232252,-1.225529386,0.705497248,-0.627316634,-1.291465434,1.26386689
1.466026152,-1.256743186,0.508409821,1.372968538,-0.999805504,-0.11444239,-0.097080897,0.389102957,0.286232252,-1.000691944,0.998270242,-0.627316634,-1.291465434,1.336001663
1.488134686,-1.256743186,0.508409821,1.372968538,1.000194534,-0.11444239,-0.097080897,0.389102957,0.286232252,-1.000691944,0.998270242,-0.627316634,-1.291465434,1.408136436
1.607605804,-1.256743186,0.508409821,1.517333401,-0.999805504,-0.11444239,-0.097080897,0.389102957,0.286232252,-0.707678085,1.222922862,-0.627316634,-1.291465434,1.48027121
1.691363136,-1.256743186,0.508409821,1.517333401,1.000194534,-0.11444239,-0.097080897,0.389102957,0.286232252,-0.707678085,1.222922862,-0.627316634,-1.291465434,1.552405983
1.617384579,-1.256743186,0.508409821,1.661698264,-0.999805504,-0.11444239,-0.097080897,0.389102957,0.286232252,-0.366456219,1.364145402,-0.627316634,-1.291465434,1.624540756
1.568774148,-1.256743186,0.508409821,1.661698264,1.000194534,-0.11444239,-0.097080897,0.389102957,0.286232252,-0.366456219,1.364145402,-0.627316634,-1.291465434,1.696675529
1.346980198,-1.256743186,0.623969769,-1.658693588,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,-0.000280053,1.41231378,-1.394974873,-0.334830413,-1.693658805
1.081110901,-1.256743186,0.623969769,-1.658693588,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,-0.000280053,1.41231378,-1.394974873,-0.334830413,-1.621524032
0.858750065,-1.256743186,0.623969769,-1.514328725,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,0.365896114,1.364145402,-1.394974873,-0.334830413,-1.549389259
0.692794336,-1.256743186,0.623969769,-1.514328725,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,0.365896114,1.364145402,-1.394974873,-0.334830413,-1.477254486
0.506714173,-1.256743186,0.623969769,-1.369963862,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,0.70711798,1.222922862,-1.394974873,-0.334830413,-1.405119713
0.155103444,-1.256743186,0.623969769,-1.369963862,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,0.70711798,1.222922862,-1.394974873,-0.334830413,-1.33298494
-0.142086277,-1.256743186,0.623969769,-1.225598999,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,1.000131839,0.998270242,-1.394974873,-0.334830413,-1.260850167
-0.487177822,-1.256743186,0.623969769,-1.225598999,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,1.000131839,0.998270242,-1.394974873,-0.334830413,-1.188715394
-0.780115902,-1.256743186,0.623969769,-1.081234136,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,1.224969281,0.705497248,-1.394974873,-0.334830413,-1.116580621
-1.314688924,-1.256743186,0.623969769,-1.081234136,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,1.224969281,0.705497248,-1.394974873,-0.334830413,-1.044445848
-1.611736923,-1.256743186,0.623969769,-0.936869272,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,1.366308006,0.364555876,-1.394974873,-0.334830413,-0.972311074
-1.744813293,-1.256743186,0.623969769,-0.936869272,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,1.366308006,0.364555876,-1.394974873,-0.334830413,-0.900176301
-1.694643927,-1.256743186,0.623969769,-0.792504409,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,1.414516012,-0.001319284,-1.394974873,-0.334830413,-0.828041528
-1.600399213,-1.256743186,0.623969769,-0.792504409,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,1.414516012,-0.001319284,-1.394974873,-0.334830413,-0.755906755
-1.4690235,-1.256743186,0.623969769,-0.648139546,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,1.366308006,-0.367194444,-1.394974873,-0.334830413,-0.683771982
-1.156669592,-1.256743186,0.623969769,-0.648139546,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,1.366308006,-0.367194444,-1.394974873,-0.334830413,-0.611637209
-0.987029107,-1.256743186,0.623969769,-0.503774683,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,1.224969281,-0.708135816,-1.394974873,-0.334830413,-0.539502436
-0.555912688,-1.256743186,0.623969769,-0.503774683,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,1.224969281,-0.708135816,-1.394974873,-0.334830413,-0.467367663
-0.44777928,-1.256743186,0.623969769,-0.35940982,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,1.000131839,-1.00090881,-1.394974873,-0.334830413,-0.39523289
0.006862887,-1.256743186,0.623969769,-0.35940982,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,1.000131839,-1.00090881,-1.394974873,-0.334830413,-0.323098117
0.04838725,-1.256743186,0.623969769,-0.215044957,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,0.70711798,-1.225561429,-1.394974873,-0.334830413,-0.250963344
0.380298707,-1.256743186,0.623969769,-0.215044957,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,0.70711798,-1.225561429,-1.394974873,-0.334830413,-0.178828571
0.396313222,-1.256743186,0.623969769,-0.070680093,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,0.365896114,-1.366783969,-1.394974873,-0.334830413,-0.106693798
0.64985276,-1.256743186,0.623969769,-0.070680093,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,0.365896114,-1.366783969,-1.394974873,-0.334830413,-0.034559025
0.574031825,-1.256743186,0.623969769,0.07368477,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,-0.000280053,-1.414952348,-1.394974873,-0.334830413,0.037575748
0.68797581,-1.256743186,0.623969769,0.07368477,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,-0.000280053,-1.414952348,-1.394974873,-0.334830413,0.109710521
0.719437955,-1.256743186,0.623969769,0.218049633,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,-0.366456219,-1.366783969,-1.394974873,-0.334830413,0.181845294
0.770315928,-1.256743186,0.623969769,0.218049633,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,-0.366456219,-1.366783969,-1.394974873,-0.334830413,0.253980068
0.707958523,-1.256743186,0.623969769,0.362414496,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,-0.707678085,-1.225561429,-1.394974873,-0.334830413,0.326114841
0.670402359,-1.256743186,0.623969769,0.362414496,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,-0.707678085,-1.225561429,-1.394974873,-0.334830413,0.398249614
0.695487042,-1.256743186,0.623969769,0.506779359,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,-1.000691944,-1.00090881,-1.394974873,-0.334830413,0.470384387
0.657505714,-1.256743186,0.623969769,0.506779359,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,-1.000691944,-1.00090881,-1.394974873,-0.334830413,0.54251916
0.344018035,-1.256743186,0.623969769,0.651144222,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,-1.225529386,-0.708135816,-1.394974873,-0.334830413,0.614653933
0.133703517,-1.256743186,0.623969769,0.651144222,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,-1.225529386,-0.708135816,-1.394974873,-0.334830413,0.686788706
0.340758444,-1.256743186,0.623969769,0.795509085,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,-1.366868111,-0.367194444,-1.394974873,-0.334830413,0.758923479
0.791290691,-1.256743186,0.623969769,0.795509085,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,-1.366868111,-0.367194444,-1.394974873,-0.334830413,0.831058252
1.065946714,-1.256743186,0.623969769,0.939873949,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,-1.415076118,-0.001319284,-1.394974873,-0.334830413,0.903193025
1.314951167,-1.256743186,0.623969769,0.939873949,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,-1.415076118,-0.001319284,-1.394974873,-0.334830413,0.975327798
1.427052774,-1.256743186,0.623969769,1.084238812,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,-1.366868111,0.364555876,-1.394974873,-0.334830413,1.047462571
1.409762766,-1.256743186,0.623969769,1.084238812,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,-1.366868111,0.364555876,-1.394974873,-0.334830413,1.119597344
1.267899671,-1.256743186,0.623969769,1.228603675,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,-1.225529386,0.705497248,-1.394974873,-0.334830413,1.191732117
1.196188656,-1.256743186,0.623969769,1.228603675,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,-1.225529386,0.705497248,-1.394974873,-0.334830413,1.26386689
1.144176912,-1.256743186,0.623969769,1.372968538,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,-1.000691944,0.998270242,-1.394974873,-0.334830413,1.336001663
1.247491793,-1.256743186,0.623969769,1.372968538,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,-1.000691944,0.998270242,-1.394974873,-0.334830413,1.408136436
1.37404898,-1.256743186,0.623969769,1.517333401,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,-0.707678085,1.222922862,-1.394974873,-0.334830413,1.48027121
1.440941469,-1.256743186,0.623969769,1.517333401,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,-0.707678085,1.222922862,-1.394974873,-0.334830413,1.552405983
1.499755839,-1.256743186,0.623969769,1.661698264,-0.999805504,-0.11444239,-0.097080897,0.62533091,0.917244263,-0.366456219,1.364145402,-1.394974873,-0.334830413,1.624540756
1.540713316,-1.256743186,0.623969769,1.661698264,1.000194534,-0.11444239,-0.097080897,0.62533091,0.917244263,-0.366456219,1.364145402,-1.394974873,-0.334830413,1.696675529
1.520730602,-1.256743186,0.739529716,-1.658693588,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,-0.000280053,1.41231378,-1.12100082,0.858073946,-1.693658805
1.376741686,-1.256743186,0.739529716,-1.658693588,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,-0.000280053,1.41231378,-1.12100082,0.858073946,-1.621524032
1.363986763,-1.256743186,0.739529716,-1.514328725,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,0.365896114,1.364145402,-1.12100082,0.858073946,-1.549389259
0.847412355,-1.256743186,0.739529716,-1.514328725,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,0.365896114,1.364145402,-1.12100082,0.858073946,-1.477254486
0.707249916,-1.256743186,0.739529716,-1.369963862,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,0.70711798,1.222922862,-1.12100082,0.858073946,-1.405119713
0.440105127,-1.256743186,0.739529716,-1.369963862,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,0.70711798,1.222922862,-1.12100082,0.858073946,-1.33298494
0.1030917,-1.256743186,0.739529716,-1.225598999,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,1.000131839,0.998270242,-1.12100082,0.858073946,-1.260850167
-0.297554624,-1.256743186,0.739529716,-1.225598999,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,1.000131839,0.998270242,-1.12100082,0.858073946,-1.188715394
-0.560306051,-1.256743186,0.739529716,-1.081234136,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,1.224969281,0.705497248,-1.12100082,0.858073946,-1.116580621
-1.21945216,-1.256743186,0.739529716,-1.081234136,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,1.224969281,0.705497248,-1.12100082,0.858073946,-1.044445848
-1.578148957,-1.256743186,0.739529716,-0.936869272,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,1.366308006,0.364555876,-1.12100082,0.858073946,-0.972311074
-1.739286159,-1.256743186,0.739529716,-0.936869272,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,1.366308006,0.364555876,-1.12100082,0.858073946,-0.900176301
-1.646175217,-1.256743186,0.739529716,-0.792504409,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,1.414516012,-0.001319284,-1.12100082,0.858073946,-0.828041528
-1.608760774,-1.256743186,0.739529716,-0.792504409,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,1.414516012,-0.001319284,-1.12100082,0.858073946,-0.755906755
-1.601958148,-1.256743186,0.739529716,-0.648139546,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,1.366308006,-0.367194444,-1.12100082,0.858073946,-0.683771982
-1.359331156,-1.256743186,0.739529716,-0.648139546,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,1.366308006,-0.367194444,-1.12100082,0.858073946,-0.611637209
-1.264094393,-1.256743186,0.739529716,-0.503774683,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,1.224969281,-0.708135816,-1.12100082,0.858073946,-0.539502436
-0.883855947,-1.256743186,0.739529716,-0.503774683,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,1.224969281,-0.708135816,-1.12100082,0.858073946,-0.467367663
-0.703161196,-1.256743186,0.739529716,-0.35940982,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,1.000131839,-1.00090881,-1.12100082,0.858073946,-0.39523289
-0.30846717,-1.256743186,0.739529716,-0.35940982,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,1.000131839,-1.00090881,-1.12100082,0.858073946,-0.323098117
-0.14959751,-1.256743186,0.739529716,-0.215044957,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,0.70711798,-1.225561429,-1.12100082,0.858073946,-0.250963344
0.18769936,-1.256743186,0.739529716,-0.215044957,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,0.70711798,-1.225561429,-1.12100082,0.858073946,-0.178828571
0.24240381,-1.256743186,0.739529716,-0.070680093,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,0.365896114,-1.366783969,-1.12100082,0.858073946,-0.106693798
0.313831383,-1.256743186,0.739529716,-0.070680093,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,0.365896114,-1.366783969,-1.12100082,0.858073946,-0.034559025
0.305186379,-1.256743186,0.739529716,0.07368477,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,-0.000280053,-1.414952348,-1.12100082,0.858073946,0.037575748
0.368535833,-1.256743186,0.739529716,0.07368477,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,-0.000280053,-1.414952348,-1.12100082,0.858073946,0.109710521
0.220436997,-1.256743186,0.739529716,0.218049633,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,-0.366456219,-1.366783969,-1.12100082,0.858073946,0.181845294
0.037191261,-1.256743186,0.739529716,0.218049633,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,-0.366456219,-1.366783969,-1.12100082,0.858073946,0.253980068
-0.045290578,-1.256743186,0.739529716,0.362414496,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,-0.707678085,-1.225561429,-1.12100082,0.858073946,0.326114841
-0.107789704,-1.256743186,0.739529716,0.362414496,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,-0.707678085,-1.225561429,-1.12100082,0.858073946,0.398249614
-0.193531135,-1.256743186,0.739529716,0.506779359,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,-1.000691944,-1.00090881,-1.12100082,0.858073946,0.470384387
-0.281114944,-1.256743186,0.739529716,0.506779359,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,-1.000691944,-1.00090881,-1.12100082,0.858073946,0.54251916
-0.366147769,-1.256743186,0.739529716,0.651144222,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,-1.225529386,-0.708135816,-1.12100082,0.858073946,0.614653933
-0.539473009,-1.256743186,0.739529716,0.651144222,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,-1.225529386,-0.708135816,-1.12100082,0.858073946,0.686788706
-0.313285696,-1.256743186,0.739529716,0.795509085,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,-1.366868111,-0.367194444,-1.12100082,0.858073946,0.758923479
-0.081004365,-1.256743186,0.739529716,0.795509085,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,-1.366868111,-0.367194444,-1.12100082,0.858073946,0.831058252
0.093454647,-1.256743186,0.739529716,0.939873949,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,-1.415076118,-0.001319284,-1.12100082,0.858073946,0.903193025
0.222704539,-1.256743186,0.739529716,0.939873949,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,-1.415076118,-0.001319284,-1.12100082,0.858073946,0.975327798
0.26096931,-1.256743186,0.739529716,1.084238812,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,-1.366868111,0.364555876,-1.12100082,0.858073946,1.047462571
0.304477772,-1.256743186,0.739529716,1.084238812,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,-1.366868111,0.364555876,-1.12100082,0.858073946,1.119597344
0.331263112,-1.256743186,0.739529716,1.228603675,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,-1.225529386,0.705497248,-1.12100082,0.858073946,1.191732117
0.173668944,-1.256743186,0.739529716,1.228603675,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,-1.225529386,0.705497248,-1.12100082,0.858073946,1.26386689
0.091045383,-1.256743186,0.739529716,1.372968538,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,-1.000691944,0.998270242,-1.12100082,0.858073946,1.336001663
0.014090677,-1.256743186,0.739529716,1.372968538,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,-1.000691944,0.998270242,-1.12100082,0.858073946,1.408136436
-0.059179273,-1.256743186,0.739529716,1.517333401,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,-0.707678085,1.222922862,-1.12100082,0.858073946,1.48027121
-0.184319246,-1.256743186,0.739529716,1.517333401,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,-0.707678085,1.222922862,-1.12100082,0.858073946,1.552405983
-0.428788616,-1.256743186,0.739529716,1.661698264,-0.999805504,-0.11444239,-0.097080897,1.41275742,0.917244263,-0.366456219,1.364145402,-1.12100082,0.858073946,1.624540756
-0.697350619,-1.256743186,0.739529716,1.661698264,1.000194534,-0.11444239,-0.097080897,1.41275742,0.917244263,-0.366456219,1.364145402,-1.12100082,0.858073946,1.696675529
-0.946638516,-1.256743186,0.855089664,-1.658693588,-0.999805504,-0.11444239,-0.097080897,0.467845608,0.636794481,-0.000280053,1.41231378,-0.011702525,1.38896633,-1.693658805
-1.303918099,-1.256743186,0.855089664,-1.658693588,1.000194534,-0.11444239,-0.097080897,0.467845608,0.636794481,-0.000280053,1.41231378,-0.011702525,1.38896633,-1.621524032
-1.58254232,-1.256743186,0.855089664,-1.514328725,-0.999805504,-0.11444239,-0.097080897,0.467845608,0.636794481,0.365896114,1.364145402,-0.011702525,1.38896633,-1.549389259
-1.713776312,-1.256743186,0.855089664,-1.514328725,1.000194534,-0.11444239,-0.097080897,0.467845608,0.636794481,0.365896114,1.364145402,-0.011702525,1.38896633,-1.477254486
-1.787046262,-1.256743186,0.855089664,-1.369963862,-0.999805504,-0.11444239,-0.097080897,0.467845608,0.636794481,0.70711798,1.222922862,-0.011702525,1.38896633,-1.405119713
-1.861733426,-1.256743186,0.855089664,-1.369963862,1.000194534,-0.11444239,-0.097080897,0.467845608,0.636794481,0.70711798,1.222922862,-0.011702525,1.38896633,-1.33298494
-1.939538461,-1.256743186,0.855089664,-1.225598999,-0.999805504,-0.11444239,-0.097080897,0.467845608,0.636794481,1.000131839,0.998270242,-0.011702525,1.38896633,-1.260850167
-1.953994041,-1.256743186,0.855089664,-1.225598999,1.000194534,-0.11444239,-0.097080897,0.467845608,0.636794481,1.000131839,0.998270242,-0.011702525,1.38896633,-1.188715394
-1.897730655,-1.256743186,0.855089664,-1.081234136,-0.999805504,-0.11444239,-0.097080897,0.467845608,0.636794481,1.224969281,0.705497248,-0.011702525,1.38896633,-1.116580621
-1.891494915,-1.256743186,0.855089664,-1.081234136,1.000194534,-0.11444239,-0.097080897,0.467845608,0.636794481,1.224969281,0.705497248,-0.011702525,1.38896633,-1.044445848
-1.819075293,-1.256743186,0.855089664,-0.936869272,-0.999805504,-0.11444239,-0.097080897,0.467845608,0.636794481,1.366308006,0.364555876,-0.011702525,1.38896633,-0.972311074
-1.546686812,-1.256743186,0.855089664,-0.936869272,1.000194534,-0.11444239,-0.097080897,0.467845608,0.636794481,1.366308006,0.364555876,-0.011702525,1.38896633,-0.900176301
-1.183171489,-1.256743186,0.855089664,-0.792504409,-0.999805504,-0.11444239,-0.097080897,0.467845608,0.636794481,1.414516012,-0.001319284,-0.011702525,1.38896633,-0.828041528
-0.558038509,-1.256743186,0.855089664,-0.792504409,1.000194534,-0.11444239,-0.097080897,0.467845608,0.636794481,1.414516012,-0.001319284,-0.011702525,1.38896633,-0.755906755
-0.177374899,-1.256743186,0.855089664,-0.648139546,-0.999805504,-0.11444239,-0.097080897,0.467845608,0.636794481,1.366308006,-0.367194444,-0.011702525,1.38896633,-0.683771982
0.150993524,-1.256743186,0.855089664,-0.648139546,1.000194534,-0.11444239,-0.097080897,0.467845608,0.636794481,1.366308006,-0.367194444,-0.011702525,1.38896633,-0.611637209
0.258276604,-1.256743186,0.855089664,-0.503774683,-0.999805504,-0.11444239,-0.097080897,0.467845608,0.636794481,1.224969281,-0.708135816,-0.011702525,1.38896633,-0.539502436
0.140506143,-1.256743186,0.855089664,-0.503774683,1.000194534,-0.11444239,-0.097080897,0.467845608,0.636794481,1.224969281,-0.708135816,-0.011702525,1.38896633,-0.467367663
0.12264925,-1.256743186,0.855089664,-0.35940982,-0.999805504,-0.11444239,-0.097080897,0.467845608,0.636794481,1.000131839,-1.00090881,-0.011702525,1.38896633,-0.39523289
-0.006317201,-1.256743186,0.855089664,-0.35940982,1.000194534,-0.11444239,-0.097080897,0.467845608,0.636794481,1.000131839,-1.00090881,-0.011702525,1.38896633,-0.323098117
-0.131740616,-1.256743186,0.855089664,-0.215044957,-0.999805504,-0.11444239,-0.097080897,0.467845608,0.636794481,0.70711798,-1.225561429,-0.011702525,1.38896633,-0.250963344
