value,month,day,hour,minute,snow,snow_depth,min_temp,max_temp,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,TotalMinutes
1.109537362,-1.393709321,1.650422773,0.941893221,1,-0.081786082,0,0.374659334,0.547138597,-1.41719381,-0.000391532,1.359593499,-0.305964272,0.977371913
1.351799457,-1.393709321,1.650422773,1.086356844,-1,-0.081786082,0,0.374659334,0.547138597,-1.369005439,0.3656339,1.359593499,-0.305964272,1.049556662
1.394602977,-1.393709321,1.650422773,1.086356844,1,-0.081786082,0,0.374659334,0.547138597,-1.369005439,0.3656339,1.359593499,-0.305964272,1.121741411
1.271870437,-1.393709321,1.650422773,1.230820466,-1,-0.081786082,0,0.374659334,0.547138597,-1.227724281,0.706715303,1.359593499,-0.305964272,1.19392616
1.251051038,-1.393709321,1.650422773,1.230820466,1,-0.081786082,0,0.374659334,0.547138597,-1.227724281,0.706715303,1.359593499,-0.305964272,1.26611091
1.390963222,-1.393709321,1.650422773,1.375284089,-1,-0.081786082,0,0.374659334,0.547138597,-1.002978416,0.999608545,1.359593499,-0.305964272,1.338295659
1.423721017,-1.393709321,1.650422773,1.375284089,1,-0.081786082,0,0.374659334,0.547138597,-1.002978416,0.999608545,1.359593499,-0.305964272,1.410480408
1.399553044,-1.393709321,1.650422773,1.519747712,-1,-0.081786082,0,0.374659334,0.547138597,-0.710083902,1.224353433,1.359593499,-0.305964272,1.482665158
1.200531238,-1.393709321,1.650422773,1.519747712,1,-0.081786082,0,0.374659334,0.547138597,-0.710083902,1.224353433,1.359593499,-0.305964272,1.554849907
1.077216338,-1.393709321,1.650422773,1.664211334,-1,-0.081786082,0,0.374659334,0.547138597,-0.369001016,1.365633976,1.359593499,-0.305964272,1.627034656
0.611618874,-1.393709321,1.650422773,1.664211334,1,-0.081786082,0,0.374659334,0.547138597,-0.369001016,1.365633976,1.359593499,-0.305964272,1.699219405
0.018484393,-1.393709321,1.764887578,-1.658451987,-1,-0.081786082,0,0.788655147,0.696110752,-0.002973994,1.413822139,0.594788212,-1.266073532,-1.693463811
-0.436339396,-1.393709321,1.764887578,-1.658451987,1,-0.081786082,0,0.788655147,0.696110752,-0.002973994,1.413822139,0.594788212,-1.266073532,-1.621279062
-0.867431982,-1.393709321,1.764887578,-1.513988365,-1,-0.081786082,0,0.788655147,0.696110752,0.363053029,1.365633976,0.594788212,-1.266073532,-1.549094312
-1.197921739,-1.393709321,1.764887578,-1.513988365,1,-0.081786082,0,0.788655147,0.696110752,0.363053029,1.365633976,0.594788212,-1.266073532,-1.476909563
-1.370009357,-1.393709321,1.764887578,-1.369524742,-1,-0.081786082,0,0.788655147,0.696110752,0.704135914,1.224353433,0.594788212,-1.266073532,-1.404724814
-1.548648535,-1.393709321,1.764887578,-1.369524742,1,-0.081786082,0,0.788655147,0.696110752,0.704135914,1.224353433,0.594788212,-1.266073532,-1.332540064
-1.684047422,-1.393709321,1.764887578,-1.225061119,-1,-0.081786082,0,0.788655147,0.696110752,0.997030428,0.999608545,0.594788212,-1.266073532,-1.260355315
-1.760627868,-1.393709321,1.764887578,-1.225061119,1,-0.081786082,0,0.788655147,0.696110752,0.997030428,0.999608545,0.594788212,-1.266073532,-1.188170566
-1.760482278,-1.393709321,1.764887578,-1.080597497,-1,-0.081786082,0,0.788655147,0.696110752,1.221776294,0.706715303,0.594788212,-1.266073532,-1.115985817
-1.856862991,-1.393709321,1.764887578,-1.080597497,1,-0.081786082,0,0.788655147,0.696110752,1.221776294,0.706715303,0.594788212,-1.266073532,-1.043801067
-1.86312337,-1.393709321,1.764887578,-0.936133874,-1,-0.081786082,0,0.788655147,0.696110752,1.363057451,0.3656339,0.594788212,-1.266073532,-0.971616318
-1.56713849,-1.393709321,1.764887578,-0.936133874,1,-0.081786082,0,0.788655147,0.696110752,1.363057451,0.3656339,0.594788212,-1.266073532,-0.899431569
-1.178703833,-1.393709321,1.764887578,-0.791670251,-1,-0.081786082,0,0.788655147,0.696110752,1.411245823,-0.000391532,0.594788212,-1.266073532,-0.827246819
-0.514521334,-1.393709321,1.764887578,-0.791670251,1,-0.081786082,0,0.788655147,0.696110752,1.411245823,-0.000391532,0.594788212,-1.266073532,-0.75506207
-0.217808504,-1.393709321,1.764887578,-0.647206629,-1,-0.081786082,0,0.788655147,0.696110752,1.363057451,-0.366416964,0.594788212,-1.266073532,-0.682877321
0.224057758,-1.393709321,1.764887578,-0.647206629,1,-0.081786082,0,0.788655147,0.696110752,1.363057451,-0.366416964,0.594788212,-1.266073532,-0.610692572
0.492380499,-1.393709321,1.764887578,-0.502743006,-1,-0.081786082,0,0.788655147,0.696110752,1.221776294,-0.707498367,0.594788212,-1.266073532,-0.538507822
0.692712616,-1.393709321,1.764887578,-0.502743006,1,-0.081786082,0,0.788655147,0.696110752,1.221776294,-0.707498367,0.594788212,-1.266073532,-0.466323073
0.557022548,-1.393709321,1.764887578,-0.358279383,-1,-0.081786082,0,0.788655147,0.696110752,0.997030428,-1.000391609,0.594788212,-1.266073532,-0.394138324
0.358437513,-1.393709321,1.764887578,-0.358279383,1,-0.081786082,0,0.788655147,0.696110752,0.997030428,-1.000391609,0.594788212,-1.266073532,-0.321953574
0.198288292,-1.393709321,1.764887578,-0.21381576,-1,-0.081786082,0,0.788655147,0.696110752,0.704135914,-1.225136497,0.594788212,-1.266073532,-0.249768825
0.219835642,-1.393709321,1.764887578,-0.21381576,1,-0.081786082,0,0.788655147,0.696110752,0.704135914,-1.225136497,0.594788212,-1.266073532,-0.177584076
0.120688715,-1.393709321,1.764887578,-0.069352138,-1,-0.081786082,0,0.788655147,0.696110752,0.363053029,-1.366417041,0.594788212,-1.266073532,-0.105399327
0.286224774,-1.393709321,1.764887578,-0.069352138,1,-0.081786082,0,0.788655147,0.696110752,0.363053029,-1.366417041,0.594788212,-1.266073532,-0.033214577
0.362514039,-1.393709321,1.764887578,0.075111485,-1,-0.081786082,0,0.788655147,0.696110752,-0.002973994,-1.414605203,0.594788212,-1.266073532,0.038970172
0.347518248,-1.393709321,1.764887578,0.075111485,1,-0.081786082,0,0.788655147,0.696110752,-0.002973994,-1.414605203,0.594788212,-1.266073532,0.111154921
0.26919072,-1.393709321,1.764887578,0.219575108,-1,-0.081786082,0,0.788655147,0.696110752,-0.369001016,-1.366417041,0.594788212,-1.266073532,0.183339671
0.362368449,-1.393709321,1.764887578,0.219575108,1,-0.081786082,0,0.788655147,0.696110752,-0.369001016,-1.366417041,0.594788212,-1.266073532,0.25552442
0.403716066,-1.393709321,1.764887578,0.36403873,-1,-0.081786082,0,0.788655147,0.696110752,-0.710083902,-1.225136497,0.594788212,-1.266073532,0.327709169
0.387264373,-1.393709321,1.764887578,0.36403873,1,-0.081786082,0,0.788655147,0.696110752,-0.710083902,-1.225136497,0.594788212,-1.266073532,0.399893918
0.256378782,-1.393709321,1.764887578,0.508502353,-1,-0.081786082,0,0.788655147,0.696110752,-1.002978416,-1.000391609,0.594788212,-1.266073532,0.472078668
0.007419538,-1.393709321,1.764887578,0.508502353,1,-0.081786082,0,0.788655147,0.696110752,-1.002978416,-1.000391609,0.594788212,-1.266073532,0.544263417
-0.217080553,-1.393709321,1.764887578,0.652965976,-1,-0.081786082,0,0.788655147,0.696110752,-1.227724281,-0.707498367,0.594788212,-1.266073532,0.616448166
-0.322196678,-1.393709321,1.764887578,0.652965976,1,-0.081786082,0,0.788655147,0.696110752,-1.227724281,-0.707498367,0.594788212,-1.266073532,0.688632915
0.054590763,-1.393709321,1.764887578,0.797429598,-1,-0.081786082,0,0.788655147,0.696110752,-1.369005439,-0.366416964,0.594788212,-1.266073532,0.760817665
0.404735197,-1.393709321,1.764887578,0.797429598,1,-0.081786082,0,0.788655147,0.696110752,-1.369005439,-0.366416964,0.594788212,-1.266073532,0.833002414
0.816755467,-1.393709321,1.764887578,0.941893221,-1,-0.081786082,0,0.788655147,0.696110752,-1.41719381,-0.000391532,0.594788212,-1.266073532,0.905187163
1.154233554,-1.393709321,1.764887578,0.941893221,1,-0.081786082,0,0.788655147,0.696110752,-1.41719381,-0.000391532,0.594788212,-1.266073532,0.977371913
1.363301083,-1.393709321,1.764887578,1.086356844,-1,-0.081786082,0,0.788655147,0.696110752,-1.369005439,0.3656339,0.594788212,-1.266073532,1.049556662
1.430709347,-1.393709321,1.764887578,1.086356844,1,-0.081786082,0,0.788655147,0.696110752,-1.369005439,0.3656339,0.594788212,-1.266073532,1.121741411
1.285992686,-1.393709321,1.764887578,1.230820466,-1,-0.081786082,0,0.788655147,0.696110752,-1.227724281,0.706715303,0.594788212,-1.266073532,1.19392616
1.34612144,-1.393709321,1.764887578,1.230820466,1,-0.081786082,0,0.788655147,0.696110752,-1.227724281,0.706715303,0.594788212,-1.266073532,1.26611091
1.520829681,-1.393709321,1.764887578,1.375284089,-1,-0.081786082,0,0.788655147,0.696110752,-1.002978416,0.999608545,0.594788212,-1.266073532,1.338295659
1.544706474,-1.393709321,1.764887578,1.375284089,1,-0.081786082,0,0.788655147,0.696110752,-1.002978416,0.999608545,0.594788212,-1.266073532,1.410480408
1.489964559,-1.393709321,1.764887578,1.519747712,-1,-0.081786082,0,0.788655147,0.696110752,-0.710083902,1.224353433,0.594788212,-1.266073532,1.482665158
1.359224558,-1.393709321,1.764887578,1.519747712,1,-0.081786082,0,0.788655147,0.696110752,-0.710083902,1.224353433,0.594788212,-1.266073532,1.554849907
1.304045871,-1.393709321,1.764887578,1.664211334,-1,-0.081786082,0,0.788655147,0.696110752,-0.369001016,1.365633976,0.594788212,-1.266073532,1.627034656
1.119728676,-1.393709321,1.764887578,1.664211334,1,-0.081786082,0,0.788655147,0.696110752,-0.369001016,1.365633976,0.594788212,-1.266073532,1.699219405
0.69577001,-0.680262883,-1.669056578,-1.658451987,-1,-0.081786082,0,1.037052635,0.845082907,-0.002973994,1.413822139,-0.631864229,-1.266073532,-1.693463811
0.275596689,-0.680262883,-1.669056578,-1.658451987,1,-0.081786082,0,1.037052635,0.845082907,-0.002973994,1.413822139,-0.631864229,-1.266073532,-1.621279062
-0.182866855,-0.680262883,-1.669056578,-1.513988365,-1,-0.081786082,0,1.037052635,0.845082907,0.363053029,1.365633976,-0.631864229,-1.266073532,-1.549094312
-0.655161469,-0.680262883,-1.669056578,-1.513988365,1,-0.081786082,0,1.037052635,0.845082907,0.363053029,1.365633976,-0.631864229,-1.266073532,-1.476909563
-0.890580824,-0.680262883,-1.669056578,-1.369524742,-1,-0.081786082,0,1.037052635,0.845082907,0.704135914,1.224353433,-0.631864229,-1.266073532,-1.404724814
-1.199232051,-0.680262883,-1.669056578,-1.369524742,1,-0.081786082,0,1.037052635,0.845082907,0.704135914,1.224353433,-0.631864229,-1.266073532,-1.332540064
-1.397089135,-0.680262883,-1.669056578,-1.225061119,-1,-0.081786082,0,1.037052635,0.845082907,0.997030428,0.999608545,-0.631864229,-1.266073532,-1.260355315
-1.520986396,-0.680262883,-1.669056578,-1.225061119,1,-0.081786082,0,1.037052635,0.845082907,0.997030428,0.999608545,-0.631864229,-1.266073532,-1.188170566
-1.559422209,-0.680262883,-1.669056578,-1.080597497,-1,-0.081786082,0,1.037052635,0.845082907,1.221776294,0.706715303,-0.631864229,-1.266073532,-1.115985817
-1.701372656,-0.680262883,-1.669056578,-1.080597497,1,-0.081786082,0,1.037052635,0.845082907,1.221776294,0.706715303,-0.631864229,-1.266073532,-1.043801067
-1.752474817,-0.680262883,-1.669056578,-0.936133874,-1,-0.081786082,0,1.037052635,0.845082907,1.363057451,0.3656339,-0.631864229,-1.266073532,-0.971616318
-1.512833345,-0.680262883,-1.669056578,-0.936133874,1,-0.081786082,0,1.037052635,0.845082907,1.363057451,0.3656339,-0.631864229,-1.266073532,-0.899431569
-1.186565704,-0.680262883,-1.669056578,-0.791670251,-1,-0.081786082,0,1.037052635,0.845082907,1.411245823,-0.000391532,-0.631864229,-1.266073532,-0.827246819
-0.618181558,-0.680262883,-1.669056578,-0.791670251,1,-0.081786082,0,1.037052635,0.845082907,1.411245823,-0.000391532,-0.631864229,-1.266073532,-0.75506207
-0.322633449,-0.680262883,-1.669056578,-0.647206629,-1,-0.081786082,0,1.037052635,0.845082907,1.363057451,-0.366416964,-0.631864229,-1.266073532,-0.682877321
0.083417623,-0.680262883,-1.669056578,-0.647206629,1,-0.081786082,0,1.037052635,0.845082907,1.363057451,-0.366416964,-0.631864229,-1.266073532,-0.610692572
0.29059248,-0.680262883,-1.669056578,-0.502743006,-1,-0.081786082,0,1.037052635,0.845082907,1.221776294,-0.707498367,-0.631864229,-1.266073532,-0.538507822
0.597351034,-0.680262883,-1.669056578,-0.502743006,1,-0.081786082,0,1.037052635,0.845082907,1.221776294,-0.707498367,-0.631864229,-1.266073532,-0.466323073
0.469086066,-0.680262883,-1.669056578,-0.358279383,-1,-0.081786082,0,1.037052635,0.845082907,0.997030428,-1.000391609,-0.631864229,-1.266073532,-0.394138324
0.402405754,-0.680262883,-1.669056578,-0.358279383,1,-0.081786082,0,1.037052635,0.845082907,0.997030428,-1.000391609,-0.631864229,-1.266073532,-0.321953574
0.162618693,-0.680262883,-1.669056578,-0.21381576,-1,-0.081786082,0,1.037052635,0.845082907,0.704135914,-1.225136497,-0.631864229,-1.266073532,-0.249768825
0.233666711,-0.680262883,-1.669056578,-0.21381576,1,-0.081786082,0,1.037052635,0.845082907,0.704135914,-1.225136497,-0.631864229,-1.266073532,-0.177584076
0.094628068,-0.680262883,-1.669056578,-0.069352138,-1,-0.081786082,0,1.037052635,0.845082907,0.363053029,-1.366417041,-0.631864229,-1.266073532,-0.105399327
0.222893036,-0.680262883,-1.669056578,-0.069352138,1,-0.081786082,0,1.037052635,0.845082907,0.363053029,-1.366417041,-0.631864229,-1.266073532,-0.033214577
0.248953682,-0.680262883,-1.669056578,0.075111485,-1,-0.081786082,0,1.037052635,0.845082907,-0.002973994,-1.414605203,-0.631864229,-1.266073532,0.038970172
0.206732524,-0.680262883,-1.669056578,0.075111485,1,-0.081786082,0,1.037052635,0.845082907,-0.002973994,-1.414605203,-0.631864229,-1.266073532,0.111154921
0.188533748,-0.680262883,-1.669056578,0.219575108,-1,-0.081786082,0,1.037052635,0.845082907,-0.369001016,-1.366417041,-0.631864229,-1.266073532,0.183339671
0.177760073,-0.680262883,-1.669056578,0.219575108,1,-0.081786082,0,1.037052635,0.845082907,-0.369001016,-1.366417041,-0.631864229,-1.266073532,0.25552442
0.29816317,-0.680262883,-1.669056578,0.36403873,-1,-0.081786082,0,1.037052635,0.845082907,-0.710083902,-1.225136497,-0.631864229,-1.266073532,0.327709169
0.244294796,-0.680262883,-1.669056578,0.36403873,1,-0.081786082,0,1.037052635,0.845082907,-0.710083902,-1.225136497,-0.631864229,-1.266073532,0.399893918
0.188096978,-0.680262883,-1.669056578,0.508502353,-1,-0.081786082,0,1.037052635,0.845082907,-1.002978416,-1.000391609,-0.631864229,-1.266073532,0.472078668
-0.005101219,-0.680262883,-1.669056578,0.508502353,1,-0.081786082,0,1.037052635,0.845082907,-1.002978416,-1.000391609,-0.631864229,-1.266073532,0.544263417
-0.34534552,-0.680262883,-1.669056578,0.652965976,-1,-0.081786082,0,1.037052635,0.845082907,-1.227724281,-0.707498367,-0.631864229,-1.266073532,0.616448166
-0.366019329,-0.680262883,-1.669056578,0.652965976,1,-0.081786082,0,1.037052635,0.845082907,-1.227724281,-0.707498367,-0.631864229,-1.266073532,0.688632915
0.011641654,-0.680262883,-1.669056578,0.797429598,-1,-0.081786082,0,1.037052635,0.845082907,-1.369005439,-0.366416964,-0.631864229,-1.266073532,0.760817665
0.425263416,-0.680262883,-1.669056578,0.797429598,1,-0.081786082,0,1.037052635,0.845082907,-1.369005439,-0.366416964,-0.631864229,-1.266073532,0.833002414
0.739592661,-0.680262883,-1.669056578,0.941893221,-1,-0.081786082,0,1.037052635,0.845082907,-1.41719381,-0.000391532,-0.631864229,-1.266073532,0.905187163
1.052466003,-0.680262883,-1.669056578,0.941893221,1,-0.081786082,0,1.037052635,0.845082907,-1.41719381,-0.000391532,-0.631864229,-1.266073532,0.977371913
1.264882107,-0.680262883,-1.669056578,1.086356844,-1,-0.081786082,0,1.037052635,0.845082907,-1.369005439,0.3656339,-0.631864229,-1.266073532,1.049556662
1.220913866,-0.680262883,-1.669056578,1.086356844,1,-0.081786082,0,1.037052635,0.845082907,-1.369005439,0.3656339,-0.631864229,-1.266073532,1.121741411
1.02800685,-0.680262883,-1.669056578,1.230820466,-1,-0.081786082,0,1.037052635,0.845082907,-1.227724281,0.706715303,-0.631864229,-1.266073532,1.19392616
1.150302619,-0.680262883,-1.669056578,1.230820466,1,-0.081786082,0,1.037052635,0.845082907,-1.227724281,0.706715303,-0.631864229,-1.266073532,1.26611091
1.178547118,-0.680262883,-1.669056578,1.375284089,-1,-0.081786082,0,1.037052635,0.845082907,-1.002978416,0.999608545,-0.631864229,-1.266073532,1.338295659
1.086534111,-0.680262883,-1.669056578,1.375284089,1,-0.081786082,0,1.037052635,0.845082907,-1.002978416,0.999608545,-0.631864229,-1.266073532,1.410480408
1.214944668,-0.680262883,-1.669056578,1.519747712,-1,-0.081786082,0,1.037052635,0.845082907,-0.710083902,1.224353433,-0.631864229,-1.266073532,1.482665158
1.394894157,-0.680262883,-1.669056578,1.519747712,1,-0.081786082,0,1.037052635,0.845082907,-0.710083902,1.224353433,-0.631864229,-1.266073532,1.554849907
1.542085851,-0.680262883,-1.669056578,1.664211334,-1,-0.081786082,0,1.037052635,0.845082907,-0.369001016,1.365633976,-0.631864229,-1.266073532,1.627034656
1.473367276,-0.680262883,-1.669056578,1.664211334,1,-0.081786082,0,1.037052635,0.845082907,-0.369001016,1.365633976,-0.631864229,-1.266073532,1.699219405
1.437697676,-0.680262883,-1.554591773,-1.658451987,-1,-0.081786082,0,0.374659334,0.100222131,-0.002973994,1.413822139,-1.396669516,-0.305964272,-1.693463811
1.167482263,-0.680262883,-1.554591773,-1.658451987,1,-0.081786082,0,0.374659334,0.100222131,-0.002973994,1.413822139,-1.396669516,-0.305964272,-1.621279062
0.993065201,-0.680262883,-1.554591773,-1.513988365,-1,-0.081786082,0,0.374659334,0.100222131,0.363053029,1.365633976,-1.396669516,-0.305964272,-1.549094312
0.748036892,-0.680262883,-1.554591773,-1.513988365,1,-0.081786082,0,0.374659334,0.100222131,0.363053029,1.365633976,-1.396669516,-0.305964272,-1.476909563
0.520333817,-0.680262883,-1.554591773,-1.369524742,-1,-0.081786082,0,0.374659334,0.100222131,0.704135914,1.224353433,-1.396669516,-0.305964272,-1.404724814
0.244877156,-0.680262883,-1.554591773,-1.369524742,1,-0.081786082,0,0.374659334,0.100222131,0.704135914,1.224353433,-1.396669516,-0.305964272,-1.332540064
-0.054747478,-0.680262883,-1.554591773,-1.225061119,-1,-0.081786082,0,0.374659334,0.100222131,0.997030428,0.999608545,-1.396669516,-0.305964272,-1.260355315
-0.417995031,-0.680262883,-1.554591773,-1.225061119,1,-0.081786082,0,0.374659334,0.100222131,0.997030428,0.999608545,-1.396669516,-0.305964272,-1.188170566
-0.69956648,-0.680262883,-1.554591773,-1.080597497,-1,-0.081786082,0,0.374659334,0.100222131,1.221776294,0.706715303,-1.396669516,-0.305964272,-1.115985817
-1.300708422,-0.680262883,-1.554591773,-1.080597497,1,-0.081786082,0,0.374659334,0.100222131,1.221776294,0.706715303,-1.396669516,-0.305964272,-1.043801067
-1.597858023,-0.680262883,-1.554591773,-0.936133874,-1,-0.081786082,0,0.374659334,0.100222131,1.363057451,0.3656339,-1.396669516,-0.305964272,-0.971616318
-1.710399248,-0.680262883,-1.554591773,-0.936133874,1,-0.081786082,0,0.374659334,0.100222131,1.363057451,0.3656339,-1.396669516,-0.305964272,-0.899431569
-1.667741319,-0.680262883,-1.554591773,-0.791670251,-1,-0.081786082,0,0.374659334,0.100222131,1.411245823,-0.000391532,-1.396669516,-0.305964272,-0.827246819
-1.478474057,-0.680262883,-1.554591773,-0.791670251,1,-0.081786082,0,0.374659334,0.100222131,1.411245823,-0.000391532,-1.396669516,-0.305964272,-0.75506207
-1.417326173,-0.680262883,-1.554591773,-0.647206629,-1,-0.081786082,0,0.374659334,0.100222131,1.363057451,-0.366416964,-1.396669516,-0.305964272,-0.682877321
-1.178558243,-0.680262883,-1.554591773,-0.647206629,1,-0.081786082,0,0.374659334,0.100222131,1.363057451,-0.366416964,-1.396669516,-0.305964272,-0.610692572
-1.144053365,-0.680262883,-1.554591773,-0.502743006,-1,-0.081786082,0,0.374659334,0.100222131,1.221776294,-0.707498367,-1.396669516,-0.305964272,-0.538507822
-0.875730624,-0.680262883,-1.554591773,-0.502743006,1,-0.081786082,0,0.374659334,0.100222131,1.221776294,-0.707498367,-1.396669516,-0.305964272,-0.466323073
-0.777166057,-0.680262883,-1.554591773,-0.358279383,-1,-0.081786082,0,0.374659334,0.100222131,0.997030428,-1.000391609,-1.396669516,-0.305964272,-0.394138324
-0.455994073,-0.680262883,-1.554591773,-0.358279383,1,-0.081786082,0,0.374659334,0.100222131,0.997030428,-1.000391609,-1.396669516,-0.305964272,-0.321953574
-0.459488238,-0.680262883,-1.554591773,-0.21381576,-1,-0.081786082,0,0.374659334,0.100222131,0.704135914,-1.225136497,-1.396669516,-0.305964272,-0.249768825
-0.100462801,-0.680262883,-1.554591773,-0.21381576,1,-0.081786082,0,0.374659334,0.100222131,0.704135914,-1.225136497,-1.396669516,-0.305964272,-0.177584076
-0.074256565,-0.680262883,-1.554591773,-0.069352138,-1,-0.081786082,0,0.374659334,0.100222131,0.363053029,-1.366417041,-1.396669516,-0.305964272,-0.105399327
0.146167,-0.680262883,-1.554591773,-0.069352138,1,-0.081786082,0,0.374659334,0.100222131,0.363053029,-1.366417041,-1.396669516,-0.305964272,-0.033214577
0.164511365,-0.680262883,-1.554591773,0.075111485,-1,-0.081786082,0,0.374659334,0.100222131,-0.002973994,-1.414605203,-1.396669516,-0.305964272,0.038970172
0.273412836,-0.680262883,-1.554591773,0.075111485,1,-0.081786082,0,0.374659334,0.100222131,-0.002973994,-1.414605203,-1.396669516,-0.305964272,0.111154921
0.3779466,-0.680262883,-1.554591773,0.219575108,-1,-0.081786082,0,0.374659334,0.100222131,-0.369001016,-1.366417041,-1.396669516,-0.305964272,0.183339671
0.342713772,-0.680262883,-1.554591773,0.219575108,1,-0.081786082,0,0.374659334,0.100222131,-0.369001016,-1.366417041,-1.396669516,-0.305964272,0.25552442
0.299764662,-0.680262883,-1.554591773,0.36403873,-1,-0.081786082,0,0.374659334,0.100222131,-0.710083902,-1.225136497,-1.396669516,-0.305964272,0.327709169
0.337763705,-0.680262883,-1.554591773,0.36403873,1,-0.081786082,0,0.374659334,0.100222131,-0.710083902,-1.225136497,-1.396669516,-0.305964272,0.399893918
0.386536422,-0.680262883,-1.554591773,0.508502353,-1,-0.081786082,0,0.374659334,0.100222131,-1.002978416,-1.000391609,-1.396669516,-0.305964272,0.472078668
0.389011456,-0.680262883,-1.554591773,0.508502353,1,-0.081786082,0,0.374659334,0.100222131,-1.002978416,-1.000391609,-1.396669516,-0.305964272,0.544263417
0.332522458,-0.680262883,-1.554591773,0.652965976,-1,-0.081786082,0,0.374659334,0.100222131,-1.227724281,-0.707498367,-1.396669516,-0.305964272,0.616448166
0.263221522,-0.680262883,-1.554591773,0.652965976,1,-0.081786082,0,0.374659334,0.100222131,-1.227724281,-0.707498367,-1.396669516,-0.305964272,0.688632915
0.444044552,-0.680262883,-1.554591773,0.797429598,-1,-0.081786082,0,0.374659334,0.100222131,-1.369005439,-0.366416964,-1.396669516,-0.305964272,0.760817665
0.680628629,-0.680262883,-1.554591773,0.797429598,1,-0.081786082,0,0.374659334,0.100222131,-1.369005439,-0.366416964,-1.396669516,-0.305964272,0.833002414
0.837720456,-0.680262883,-1.554591773,0.941893221,-1,-0.081786082,0,0.374659334,0.100222131,-1.41719381,-0.000391532,-1.396669516,-0.305964272,0.905187163
0.892171192,-0.680262883,-1.554591773,0.941893221,1,-0.081786082,0,0.374659334,0.100222131,-1.41719381,-0.000391532,-1.396669516,-0.305964272,0.977371913
1.093813621,-0.680262883,-1.554591773,1.086356844,-1,-0.081786082,0,0.374659334,0.100222131,-1.369005439,0.3656339,-1.396669516,-0.305964272,1.049556662
1.111721215,-0.680262883,-1.554591773,1.086356844,1,-0.081786082,0,0.374659334,0.100222131,-1.369005439,0.3656339,-1.396669516,-0.305964272,1.121741411
0.806127383,-0.680262883,-1.554591773,1.230820466,-1,-0.081786082,0,0.374659334,0.100222131,-1.227724281,0.706715303,-1.396669516,-0.305964272,1.19392616
0.881106336,-0.680262883,-1.554591773,1.230820466,1,-0.081786082,0,0.374659334,0.100222131,-1.227724281,0.706715303,-1.396669516,-0.305964272,1.26611091
0.861014889,-0.680262883,-1.554591773,1.375284089,-1,-0.081786082,0,0.374659334,0.100222131,-1.002978416,0.999608545,-1.396669516,-0.305964272,1.338295659
0.91269941,-0.680262883,-1.554591773,1.375284089,1,-0.081786082,0,0.374659334,0.100222131,-1.002978416,0.999608545,-1.396669516,-0.305964272,1.410480408
0.948223419,-0.680262883,-1.554591773,1.519747712,-1,-0.081786082,0,0.374659334,0.100222131,-0.710083902,1.224353433,-1.396669516,-0.305964272,1.482665158
1.178983888,-0.680262883,-1.554591773,1.519747712,1,-0.081786082,0,0.374659334,0.100222131,-0.710083902,1.224353433,-1.396669516,-0.305964272,1.554849907
1.397514781,-0.680262883,-1.554591773,1.664211334,-1,-0.081786082,0,0.374659334,0.100222131,-0.369001016,1.365633976,-1.396669516,-0.305964272,1.627034656
1.401300126,-0.680262883,-1.554591773,1.664211334,1,-0.081786082,0,0.374659334,0.100222131,-0.369001016,1.365633976,-1.396669516,-0.305964272,1.699219405
1.347286161,-0.680262883,-1.440126968,-1.658451987,-1,-0.081786082,0,0.623056822,0.249194286,-0.002973994,1.413822139,-1.123713669,0.891272392,-1.693463811
1.180585381,-0.680262883,-1.440126968,-1.658451987,1,-0.081786082,0,0.623056822,0.249194286,-0.002973994,1.413822139,-1.123713669,0.891272392,-1.621279062
0.98505774,-0.680262883,-1.440126968,-1.513988365,-1,-0.081786082,0,0.623056822,0.249194286,0.363053029,1.365633976,-1.123713669,0.891272392,-1.549094312
0.998888809,-0.680262883,-1.440126968,-1.513988365,1,-0.081786082,0,0.623056822,0.249194286,0.363053029,1.365633976,-1.123713669,0.891272392,-1.476909563
0.700574487,-0.680262883,-1.440126968,-1.369524742,-1,-0.081786082,0,0.623056822,0.249194286,0.704135914,1.224353433,-1.123713669,0.891272392,-1.404724814
0.339365197,-0.680262883,-1.440126968,-1.369524742,1,-0.081786082,0,0.623056822,0.249194286,0.704135914,1.224353433,-1.123713669,0.891272392,-1.332540064
-0.065666743,-0.680262883,-1.440126968,-1.225061119,-1,-0.081786082,0,0.623056822,0.249194286,0.997030428,0.999608545,-1.123713669,0.891272392,-1.260355315
-0.275753404,-0.680262883,-1.440126968,-1.225061119,1,-0.081786082,0,0.623056822,0.249194286,0.997030428,0.999608545,-1.123713669,0.891272392,-1.188170566
-0.538106947,-0.680262883,-1.440126968,-1.080597497,-1,-0.081786082,0,0.623056822,0.249194286,1.221776294,0.706715303,-1.123713669,0.891272392,-1.115985817
-1.217430826,-0.680262883,-1.440126968,-1.080597497,1,-0.081786082,0,0.623056822,0.249194286,1.221776294,0.706715303,-1.123713669,0.891272392,-1.043801067
-1.535836597,-0.680262883,-1.440126968,-0.936133874,-1,-0.081786082,0,0.623056822,0.249194286,1.363057451,0.3656339,-1.123713669,0.891272392,-0.971616318
-1.70472123,-0.680262883,-1.440126968,-0.936133874,1,-0.081786082,0,0.623056822,0.249194286,1.363057451,0.3656339,-1.123713669,0.891272392,-0.899431569
