,timestamp,value,month,day,hour,minute,day_of_week,isWeekend,Holiday,prep,snow,snow_depth,min_temp,max_temp,isHoliday,TotalMinutes,Season,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,value_lag_1,value_lag_2,value_lag_3
1353,2014-07-29 04:30:00,2046.0,7,29,4,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,270,Summer,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,2066.0,1940.0,2244.0
1354,2014-07-29 05:00:00,2295.0,7,29,5,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,300,Summer,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,2046.0,2066.0,1940.0
1355,2014-07-29 05:30:00,4533.0,7,29,5,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,330,Summer,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,2295.0,2046.0,2066.0
1356,2014-07-29 06:00:00,6655.0,7,29,6,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,360,Summer,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,4533.0,2295.0,2046.0
1357,2014-07-29 06:30:00,11415.0,7,29,6,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,390,Summer,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,6655.0,4533.0,2295.0
1358,2014-07-29 07:00:00,13863.0,7,29,7,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,420,Summer,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,11415.0,6655.0,4533.0
1359,2014-07-29 07:30:00,15517.0,7,29,7,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,450,Summer,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,13863.0,11415.0,6655.0
1360,2014-07-29 08:00:00,17106.0,7,29,8,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,480,Summer,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,15517.0,13863.0,11415.0
1361,2014-07-29 08:30:00,18521.0,7,29,8,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,510,Summer,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,17106.0,15517.0,13863.0
1362,2014-07-29 09:00:00,18016.0,7,29,9,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,540,Summer,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,18521.0,17106.0,15517.0
1363,2014-07-29 09:30:00,17448.0,7,29,9,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,570,Summer,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,18016.0,18521.0,17106.0
1364,2014-07-29 10:00:00,16131.0,7,29,10,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,600,Summer,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,17448.0,18016.0,18521.0
1365,2014-07-29 10:30:00,16534.0,7,29,10,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,630,Summer,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,16131.0,17448.0,18016.0
1366,2014-07-29 11:00:00,15744.0,7,29,11,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,660,Summer,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,16534.0,16131.0,17448.0
1367,2014-07-29 11:30:00,17039.0,7,29,11,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,690,Summer,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,15744.0,16534.0,16131.0
1368,2014-07-29 12:00:00,17357.0,7,29,12,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,720,Summer,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,17039.0,15744.0,16534.0
1369,2014-07-29 12:30:00,16841.0,7,29,12,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,750,Summer,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,17357.0,17039.0,15744.0
1370,2014-07-29 13:00:00,16797.0,7,29,13,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,780,Summer,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,16841.0,17357.0,17039.0
1371,2014-07-29 13:30:00,17226.0,7,29,13,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,810,Summer,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,16797.0,16841.0,17357.0
1372,2014-07-29 14:00:00,17550.0,7,29,14,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,840,Summer,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,17226.0,16797.0,16841.0
1373,2014-07-29 14:30:00,17336.0,7,29,14,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,870,Summer,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,17550.0,17226.0,16797.0
1374,2014-07-29 15:00:00,17343.0,7,29,15,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,900,Summer,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,17336.0,17550.0,17226.0
1375,2014-07-29 15:30:00,16601.0,7,29,15,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,930,Summer,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,17343.0,17336.0,17550.0
1376,2014-07-29 16:00:00,15090.0,7,29,16,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,960,Summer,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,16601.0,17343.0,17336.0
1377,2014-07-29 16:30:00,14130.0,7,29,16,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,990,Summer,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,15090.0,16601.0,17343.0
1378,2014-07-29 17:00:00,16356.0,7,29,17,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,1020,Summer,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,14130.0,15090.0,16601.0
1379,2014-07-29 17:30:00,19357.0,7,29,17,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,1050,Summer,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,16356.0,14130.0,15090.0
1380,2014-07-29 18:00:00,22313.0,7,29,18,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,1080,Summer,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,19357.0,16356.0,14130.0
1381,2014-07-29 18:30:00,23636.0,7,29,18,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,1110,Summer,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,22313.0,19357.0,16356.0
1382,2014-07-29 19:00:00,24822.0,7,29,19,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,1140,Summer,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,23636.0,22313.0,19357.0
1383,2014-07-29 19:30:00,24550.0,7,29,19,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,1170,Summer,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,24822.0,23636.0,22313.0
1384,2014-07-29 20:00:00,22761.0,7,29,20,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,1200,Summer,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,24550.0,24822.0,23636.0
1385,2014-07-29 20:30:00,23119.0,7,29,20,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,1230,Summer,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,22761.0,24550.0,24822.0
1386,2014-07-29 21:00:00,23658.0,7,29,21,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,1260,Summer,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,23119.0,22761.0,24550.0
1387,2014-07-29 21:30:00,23853.0,7,29,21,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,1290,Summer,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,23658.0,23119.0,22761.0
1388,2014-07-29 22:00:00,22995.0,7,29,22,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,1320,Summer,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,23853.0,23658.0,23119.0
1389,2014-07-29 22:30:00,21708.0,7,29,22,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,1350,Summer,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,22995.0,23853.0,23658.0
1390,2014-07-29 23:00:00,20231.0,7,29,23,0,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,1380,Summer,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,21708.0,22995.0,23853.0
1391,2014-07-29 23:30:00,17264.0,7,29,23,30,Tuesday,False,Independence Day,0.0,0.0,0.0,64.0,76.0,False,1410,Summer,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,20231.0,21708.0,22995.0
1392,2014-07-30 00:00:00,13549.0,7,30,0,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,0,Summer,0.0,1.0,0.9749279121818236,-0.22252093395631434,17264.0,20231.0,21708.0
1393,2014-07-30 00:30:00,10142.0,7,30,0,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,30,Summer,0.0,1.0,0.9749279121818236,-0.22252093395631434,13549.0,17264.0,20231.0
1394,2014-07-30 01:00:00,7783.0,7,30,1,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,60,Summer,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,10142.0,13549.0,17264.0
1395,2014-07-30 01:30:00,6011.0,7,30,1,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,90,Summer,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,7783.0,10142.0,13549.0
1396,2014-07-30 02:00:00,4935.0,7,30,2,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,120,Summer,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,6011.0,7783.0,10142.0
1397,2014-07-30 02:30:00,3668.0,7,30,2,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,150,Summer,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,4935.0,6011.0,7783.0
1398,2014-07-30 03:00:00,3092.0,7,30,3,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,180,Summer,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,3668.0,4935.0,6011.0
1399,2014-07-30 03:30:00,2577.0,7,30,3,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,210,Summer,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,3092.0,3668.0,4935.0
1400,2014-07-30 04:00:00,2772.0,7,30,4,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,240,Summer,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,2577.0,3092.0,3668.0
1401,2014-07-30 04:30:00,2637.0,7,30,4,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,270,Summer,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,2772.0,2577.0,3092.0
1402,2014-07-30 05:00:00,2605.0,7,30,5,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,300,Summer,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,2637.0,2772.0,2577.0
1403,2014-07-30 05:30:00,4449.0,7,30,5,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,330,Summer,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,2605.0,2637.0,2772.0
1404,2014-07-30 06:00:00,6912.0,7,30,6,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,360,Summer,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,4449.0,2605.0,2637.0
1405,2014-07-30 06:30:00,11909.0,7,30,6,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,390,Summer,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,6912.0,4449.0,2605.0
1406,2014-07-30 07:00:00,14184.0,7,30,7,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,420,Summer,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,11909.0,6912.0,4449.0
1407,2014-07-30 07:30:00,17246.0,7,30,7,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,450,Summer,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,14184.0,11909.0,6912.0
1408,2014-07-30 08:00:00,18393.0,7,30,8,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,480,Summer,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,17246.0,14184.0,11909.0
1409,2014-07-30 08:30:00,19797.0,7,30,8,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,510,Summer,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,18393.0,17246.0,14184.0
1410,2014-07-30 09:00:00,19101.0,7,30,9,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,540,Summer,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,19797.0,18393.0,17246.0
1411,2014-07-30 09:30:00,18889.0,7,30,9,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,570,Summer,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,19101.0,19797.0,18393.0
1412,2014-07-30 10:00:00,16897.0,7,30,10,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,600,Summer,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,18889.0,19101.0,19797.0
1413,2014-07-30 10:30:00,16922.0,7,30,10,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,630,Summer,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,16897.0,18889.0,19101.0
1414,2014-07-30 11:00:00,16218.0,7,30,11,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,660,Summer,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,16922.0,16897.0,18889.0
1415,2014-07-30 11:30:00,17511.0,7,30,11,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,690,Summer,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,16218.0,16922.0,16897.0
1416,2014-07-30 12:00:00,17941.0,7,30,12,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,720,Summer,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,17511.0,16218.0,16922.0
1417,2014-07-30 12:30:00,17203.0,7,30,12,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,750,Summer,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,17941.0,17511.0,16218.0
1418,2014-07-30 13:00:00,16879.0,7,30,13,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,780,Summer,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,17203.0,17941.0,17511.0
1419,2014-07-30 13:30:00,17733.0,7,30,13,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,810,Summer,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,16879.0,17203.0,17941.0
1420,2014-07-30 14:00:00,17587.0,7,30,14,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,840,Summer,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,17733.0,16879.0,17203.0
1421,2014-07-30 14:30:00,17564.0,7,30,14,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,870,Summer,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,17587.0,17733.0,16879.0
1422,2014-07-30 15:00:00,17003.0,7,30,15,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,900,Summer,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,17564.0,17587.0,17733.0
1423,2014-07-30 15:30:00,15725.0,7,30,15,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,930,Summer,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,17003.0,17564.0,17587.0
1424,2014-07-30 16:00:00,13832.0,7,30,16,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,960,Summer,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,15725.0,17003.0,17564.0
1425,2014-07-30 16:30:00,12826.0,7,30,16,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,990,Summer,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,13832.0,15725.0,17003.0
1426,2014-07-30 17:00:00,15603.0,7,30,17,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,1020,Summer,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,12826.0,13832.0,15725.0
1427,2014-07-30 17:30:00,18935.0,7,30,17,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,1050,Summer,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,15603.0,12826.0,13832.0
1428,2014-07-30 18:00:00,21175.0,7,30,18,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,1080,Summer,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,18935.0,15603.0,12826.0
1429,2014-07-30 18:30:00,22980.0,7,30,18,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,1110,Summer,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,21175.0,18935.0,15603.0
1430,2014-07-30 19:00:00,24644.0,7,30,19,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,1140,Summer,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,22980.0,21175.0,18935.0
1431,2014-07-30 19:30:00,24938.0,7,30,19,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,1170,Summer,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,24644.0,22980.0,21175.0
1432,2014-07-30 20:00:00,24095.0,7,30,20,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,1200,Summer,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,24938.0,24644.0,22980.0
1433,2014-07-30 20:30:00,23952.0,7,30,20,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,1230,Summer,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,24095.0,24938.0,24644.0
1434,2014-07-30 21:00:00,24913.0,7,30,21,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,1260,Summer,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,23952.0,24095.0,24938.0
1435,2014-07-30 21:30:00,25138.0,7,30,21,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,1290,Summer,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,24913.0,23952.0,24095.0
1436,2014-07-30 22:00:00,24972.0,7,30,22,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,1320,Summer,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,25138.0,24913.0,23952.0
1437,2014-07-30 22:30:00,23605.0,7,30,22,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,1350,Summer,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,24972.0,25138.0,24913.0
1438,2014-07-30 23:00:00,22758.0,7,30,23,0,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,1380,Summer,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,23605.0,24972.0,25138.0
1439,2014-07-30 23:30:00,19560.0,7,30,23,30,Wednesday,False,Independence Day,0.0,0.0,0.0,63.0,80.0,False,1410,Summer,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,22758.0,23605.0,24972.0
1440,2014-07-31 00:00:00,15486.0,7,31,0,0,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,0,Summer,0.0,1.0,0.43388373911755823,-0.900968867902419,19560.0,22758.0,23605.0
1441,2014-07-31 00:30:00,12362.0,7,31,0,30,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,30,Summer,0.0,1.0,0.43388373911755823,-0.900968867902419,15486.0,19560.0,22758.0
1442,2014-07-31 01:00:00,9401.0,7,31,1,0,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,60,Summer,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,12362.0,15486.0,19560.0
1443,2014-07-31 01:30:00,7131.0,7,31,1,30,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,90,Summer,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,9401.0,12362.0,15486.0
1444,2014-07-31 02:00:00,5949.0,7,31,2,0,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,120,Summer,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,7131.0,9401.0,12362.0
1445,2014-07-31 02:30:00,4722.0,7,31,2,30,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,150,Summer,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,5949.0,7131.0,9401.0
1446,2014-07-31 03:00:00,3792.0,7,31,3,0,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,180,Summer,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,4722.0,5949.0,7131.0
1447,2014-07-31 03:30:00,3266.0,7,31,3,30,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,210,Summer,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,3792.0,4722.0,5949.0
1448,2014-07-31 04:00:00,3267.0,7,31,4,0,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,240,Summer,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,3266.0,3792.0,4722.0
1449,2014-07-31 04:30:00,2605.0,7,31,4,30,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,270,Summer,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,3267.0,3266.0,3792.0
1450,2014-07-31 05:00:00,2562.0,7,31,5,0,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,300,Summer,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,2605.0,3267.0,3266.0
1451,2014-07-31 05:30:00,4595.0,7,31,5,30,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,330,Summer,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,2562.0,2605.0,3267.0
1452,2014-07-31 06:00:00,7263.0,7,31,6,0,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,360,Summer,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,4595.0,2562.0,2605.0
1453,2014-07-31 06:30:00,11825.0,7,31,6,30,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,390,Summer,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,7263.0,4595.0,2562.0
1454,2014-07-31 07:00:00,13863.0,7,31,7,0,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,420,Summer,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,11825.0,7263.0,4595.0
1455,2014-07-31 07:30:00,16898.0,7,31,7,30,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,450,Summer,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,13863.0,11825.0,7263.0
1456,2014-07-31 08:00:00,18741.0,7,31,8,0,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,480,Summer,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,16898.0,13863.0,11825.0
1457,2014-07-31 08:30:00,20117.0,7,31,8,30,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,510,Summer,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,18741.0,16898.0,13863.0
1458,2014-07-31 09:00:00,19185.0,7,31,9,0,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,540,Summer,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,20117.0,18741.0,16898.0
1459,2014-07-31 09:30:00,17821.0,7,31,9,30,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,570,Summer,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,19185.0,20117.0,18741.0
1460,2014-07-31 10:00:00,16721.0,7,31,10,0,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,600,Summer,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,17821.0,19185.0,20117.0
1461,2014-07-31 10:30:00,16869.0,7,31,10,30,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,630,Summer,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,16721.0,17821.0,19185.0
1462,2014-07-31 11:00:00,16188.0,7,31,11,0,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,660,Summer,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,16869.0,16721.0,17821.0
1463,2014-07-31 11:30:00,17325.0,7,31,11,30,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,690,Summer,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,16188.0,16869.0,16721.0
1464,2014-07-31 12:00:00,17849.0,7,31,12,0,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,720,Summer,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,17325.0,16188.0,16869.0
1465,2014-07-31 12:30:00,17746.0,7,31,12,30,Thursday,False,Independence Day,0.0,0.0,0.0,68.0,82.0,False,750,Summer,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,17849.0,17325.0,16188.0
